Reading data until stopped:
Time;airTMP;soilTMP;airHUM;soilHUM;light
36856;18.3;19.5;28.1;99.3;1.1;
36857;18.3;19.2;28.1;99.3;0.7;
36858;18.3;19.4;28.1;99.3;1.4;
36859;18.3;19.4;28.1;99.3;0.7;
36860;18.3;19.5;28.1;99.2;1.4;
36861;18.3;19.5;28.1;99.2;0.7;
36862;18.3;19.1;28.1;99.2;1.4;
36863;18.3;19.7;28.1;99.3;0.7;
36864;18.3;19.5;28.1;99.2;1.4;
36865;18.3;19.0;28.1;99.2;0.7;
36866;18.3;19.8;28.0;99.2;1.2;
36867;18.3;19.6;28.0;99.2;0.7;
36868;18.3;19.7;28.0;99.2;1.4;
36869;18.3;19.1;28.0;99.2;0.8;
36870;18.3;19.2;28.0;99.2;1.4;
36871;18.3;19.3;28.0;99.2;0.7;
36872;18.3;19.5;28.0;99.2;1.4;
36873;18.3;19.3;28.0;99.2;0.7;
36874;18.3;19.3;28.0;99.3;1.3;
36875;18.3;19.3;28.0;99.2;0.7;
36876;18.3;19.4;28.0;99.2;1.4;
36877;18.3;19.2;28.0;99.2;0.7;
36878;18.3;19.4;28.0;99.3;1.3;
36879;18.3;19.3;28.0;99.2;0.7;
36880;18.3;19.3;28.0;99.3;1.4;
36881;18.3;19.2;28.0;99.3;0.7;
36882;18.3;19.2;28.0;99.2;1.4;
36883;18.3;19.3;28.0;99.3;0.7;
36884;18.3;19.4;28.0;99.3;1.1;
36885;18.3;19.2;28.0;99.3;0.7;
36886;18.3;19.2;28.0;99.3;1.4;
36887;18.3;19.2;28.0;99.3;0.7;
36888;18.3;19.4;28.0;99.3;1.4;
36889;18.3;19.4;28.0;99.3;0.7;
36890;18.3;19.2;28.0;99.3;1.4;
36891;18.3;19.7;28.0;99.3;0.7;
36892;18.3;19.4;28.0;99.3;1.4;
36893;18.3;19.2;28.0;99.3;0.7;
36894;18.3;19.4;28.0;99.3;1.4;
36895;18.3;19.3;28.0;99.3;0.7;
36896;18.3;19.5;28.0;99.3;1.3;
36897;18.3;19.9;28.0;99.3;0.7;
36898;18.3;19.3;28.0;99.3;1.4;
36899;18.3;19.3;28.0;99.3;0.7;
36900;18.3;19.0;28.0;99.3;1.4;
36901;18.3;19.3;28.1;99.3;0.7;
36902;18.4;19.3;28.1;99.3;1.2;
36903;18.3;19.4;28.1;99.3;0.7;
36904;18.3;19.3;28.1;99.3;1.4;
36905;18.3;19.4;28.1;99.3;0.7;
36906;18.3;19.2;28.1;99.2;1.4;
36907;18.3;19.5;28.1;99.3;0.7;
36908;18.3;19.3;28.1;99.3;1.4;
36909;18.4;19.2;28.1;99.3;0.8;
36910;18.4;19.3;28.1;99.3;1.4;
36911;18.4;19.2;28.1;99.3;0.7;
36912;18.4;19.8;28.1;99.3;1.4;
36913;18.3;19.5;28.1;99.3;0.7;
36914;18.3;19.4;28.1;99.3;1.3;
36915;18.3;19.6;28.1;99.3;0.7;
36916;18.3;19.3;28.1;99.3;1.4;
36917;18.3;19.4;28.1;99.3;0.7;
36918;18.3;19.8;28.1;99.3;1.3;
36919;18.3;19.4;28.1;99.3;0.7;
36920;18.3;19.3;28.1;99.2;1.4;
36921;18.3;19.3;28.1;99.3;0.7;
36922;18.3;19.5;28.1;99.3;1.4;
36923;18.4;19.3;28.1;99.2;0.7;
36924;18.3;19.7;28.1;99.2;1.4;
36925;18.3;19.6;28.1;99.3;0.7;
36926;18.3;19.1;28.1;99.2;1.3;
36927;18.3;19.5;28.1;99.2;0.7;
36928;18.3;19.0;28.1;99.2;1.4;
36929;18.3;19.6;28.1;99.2;0.7;
36930;18.3;19.3;28.1;99.2;1.4;
36931;18.3;19.4;28.1;99.2;0.7;
36932;18.3;19.7;28.1;99.3;1.3;
36933;18.3;19.3;28.1;99.2;0.7;
36934;18.3;19.4;28.0;99.2;1.3;
36935;18.3;19.3;28.0;99.2;0.7;
36936;18.3;19.0;28.0;99.3;1.4;
36937;18.3;18.9;28.0;99.2;0.7;
36938;18.3;19.4;28.0;99.3;1.5;
36939;18.4;19.3;28.0;99.3;0.7;
36940;18.3;19.5;28.1;99.3;1.4;
36941;18.3;19.3;28.1;99.3;0.7;
36942;18.3;19.5;28.1;99.3;1.1;
36943;18.3;19.3;28.1;99.3;0.7;
36944;18.3;19.7;28.1;99.3;1.3;
36945;18.3;19.5;28.1;99.3;0.7;
36946;18.3;19.5;28.1;99.3;1.4;
36947;18.3;19.3;28.0;99.3;0.7;
36948;18.3;19.4;28.0;99.3;1.4;
36949;18.3;19.5;28.0;99.3;0.7;
36950;18.3;19.2;28.0;99.3;1.3;
36951;18.3;19.4;28.0;99.2;0.7;
36952;18.4;19.3;28.0;99.2;1.4;
36953;18.3;19.3;28.1;99.2;0.7;
36954;18.3;19.3;28.1;99.2;1.3;
36955;18.3;19.6;28.1;99.2;0.7;
36956;18.4;19.4;28.1;99.2;1.4;
36957;18.3;19.2;28.1;99.3;0.8;
36958;18.3;19.5;28.1;99.2;1.4;
36959;18.3;19.4;28.1;99.2;0.7;
36960;18.4;19.3;28.1;99.2;1.4;
36961;18.4;19.4;28.1;99.3;0.8;
36962;18.4;19.4;28.1;99.3;1.3;
36963;18.3;19.0;28.1;99.3;0.7;
36964;18.3;19.4;28.1;99.3;1.4;
36965;18.3;19.4;28.1;99.3;0.7;
36966;18.3;19.4;28.1;99.3;1.4;
36967;18.3;19.1;28.1;99.3;0.7;
36968;18.3;19.3;28.1;99.3;1.4;
36969;18.3;19.5;28.1;99.3;0.7;
36970;18.3;19.6;28.1;99.3;1.2;
36971;18.3;19.4;28.1;99.3;0.7;
36972;18.3;19.5;28.1;99.3;1.4;
36973;18.3;19.2;28.1;99.3;0.7;
36974;18.3;18.9;28.1;99.3;1.1;
36975;18.3;19.3;28.1;99.3;0.7;
36976;18.3;19.6;28.1;99.3;1.4;
36977;18.3;19.5;28.1;99.3;0.8;
36978;18.3;19.5;28.1;99.3;1.1;
36979;18.3;19.3;28.1;99.3;0.7;
36980;18.3;19.4;28.1;99.3;1.4;
36981;18.3;19.3;28.1;99.3;0.7;
36982;18.3;19.1;28.1;99.3;1.2;
36983;18.3;19.5;28.1;99.3;0.7;
36984;18.3;19.2;28.1;99.3;1.4;
36985;18.3;19.0;28.1;99.3;0.7;
36986;18.3;19.7;28.1;99.3;1.1;
36987;18.3;19.2;28.1;99.3;0.7;
36988;18.3;19.2;28.1;99.3;1.4;
36989;18.3;19.8;28.1;99.3;0.7;
36990;18.3;19.5;28.1;99.3;1.2;
36991;18.3;19.6;28.1;99.3;0.7;
36992;18.3;19.2;28.1;99.2;1.4;
36993;18.3;19.5;28.1;99.3;0.7;
36994;18.3;19.4;28.1;99.3;1.3;
36995;18.3;19.4;28.1;99.2;0.7;
36996;18.3;19.2;28.1;99.2;1.4;
36997;18.3;19.2;28.1;99.2;0.7;
36998;18.3;19.5;28.1;99.2;1.3;
36999;18.3;19.4;28.1;99.2;0.7;
37000;18.3;19.3;28.1;99.2;1.4;
37001;18.3;19.1;28.1;99.2;0.7;
37002;18.3;19.4;28.1;99.2;1.4;
37003;18.3;19.2;28.1;99.3;0.7;
37004;18.3;19.1;28.1;99.2;1.4;
37005;18.3;19.3;28.1;99.2;0.7;
37006;18.3;19.2;28.1;99.2;1.3;
37007;18.3;19.6;28.1;99.3;0.8;
37008;18.3;19.6;28.1;99.3;1.3;
37009;18.3;19.6;28.1;99.3;0.7;
37010;18.3;19.5;28.1;99.2;1.1;
37011;18.3;19.4;28.1;99.2;0.7;
37012;18.3;19.4;28.1;99.3;1.4;
37013;18.3;19.7;28.1;99.3;0.7;
37014;18.3;19.6;28.1;99.3;1.3;
37015;18.3;19.3;28.1;99.3;0.7;
37016;18.3;19.6;28.1;99.3;1.4;
37017;18.3;19.3;28.1;99.3;0.7;
37018;18.3;19.6;28.1;99.3;1.4;
37019;18.3;19.4;28.1;99.3;0.7;
37020;18.3;19.3;28.1;99.3;1.4;
37021;18.3;19.7;28.1;99.3;0.7;
37022;18.3;19.6;28.1;99.3;1.4;
37023;18.3;19.5;28.1;99.3;0.7;
37024;18.3;19.3;28.1;99.3;1.4;
37025;18.3;19.6;28.1;99.3;0.7;
37026;18.3;19.6;28.1;99.3;1.4;
37027;18.3;19.5;28.1;99.3;0.8;
37028;18.3;19.2;28.1;99.3;1.4;
37029;18.3;19.4;28.1;99.3;0.7;
37030;18.3;19.6;28.1;99.3;1.3;
37031;18.3;19.1;28.1;99.3;0.7;
37032;18.3;19.2;28.1;99.3;1.4;
37033;18.3;19.3;28.1;99.3;0.7;
37034;18.3;19.5;28.1;99.3;1.4;
37035;18.3;19.5;28.1;99.3;0.7;
37036;18.3;19.3;28.1;99.3;1.4;
37037;18.3;19.5;28.1;99.3;0.7;
37038;18.3;19.1;28.1;99.3;1.4;
37039;18.3;19.4;28.1;99.3;0.7;
37040;18.3;19.5;28.1;99.3;1.4;
37041;18.3;19.3;28.1;99.3;0.7;
37042;18.3;19.5;28.1;99.3;1.2;
37043;18.3;19.5;28.1;99.3;0.7;
37044;18.3;19.4;28.1;99.3;1.4;
37045;18.3;19.2;28.1;99.3;0.7;
37046;18.3;19.4;28.1;99.3;1.3;
37047;18.3;19.5;28.1;99.3;1.0;
37048;18.3;19.3;28.1;99.3;1.4;
37049;18.3;19.4;28.1;99.3;0.7;
37050;18.3;19.6;28.1;99.3;1.4;
37051;18.3;19.3;28.1;99.3;0.7;
37052;18.3;19.1;28.1;99.3;1.3;
37053;18.3;19.3;28.1;99.3;0.7;
37054;18.3;19.5;28.1;99.2;1.3;
37055;18.3;19.3;28.1;99.2;0.7;
37056;18.3;19.5;28.1;99.2;1.3;
37057;18.3;19.6;28.1;99.2;0.7;
37058;18.3;19.4;28.1;99.2;1.3;
37059;18.3;19.4;28.1;99.2;0.7;
37060;18.3;19.4;28.1;99.2;1.3;
37061;18.3;19.7;28.0;99.2;0.7;
37062;18.3;19.7;28.0;99.2;1.4;
37063;18.3;19.4;28.0;99.3;0.7;
37064;18.3;19.2;28.0;99.2;1.1;
37065;18.3;19.6;28.0;99.2;0.7;
37066;18.3;19.4;28.0;99.2;1.3;
37067;18.3;19.5;28.1;99.2;0.6;
37068;18.3;19.2;28.0;99.3;1.4;
37069;18.3;19.3;28.0;99.3;0.7;
37070;18.3;19.8;28.0;99.2;1.1;
37071;18.3;19.2;28.0;99.2;0.7;
37072;18.3;19.5;28.0;99.3;1.1;
37073;18.3;19.3;28.0;99.3;0.7;
37074;18.3;19.6;28.1;99.3;1.3;
37075;18.3;19.6;28.1;99.3;0.7;
37076;18.3;19.5;28.1;99.3;1.3;
37077;18.3;19.0;28.0;99.3;0.7;
37078;18.3;19.6;28.0;99.3;1.4;
37079;18.3;19.7;28.0;99.3;0.7;
37080;18.3;19.4;28.0;99.3;1.2;
37081;18.3;19.4;28.0;99.3;0.8;
37082;18.3;19.4;28.0;99.3;1.2;
37083;18.3;19.5;28.0;99.3;0.8;
37084;18.3;19.4;28.0;99.3;1.3;
37085;18.3;19.6;28.0;99.3;0.7;
37086;18.4;19.0;28.0;99.3;1.3;
37087;18.4;19.6;28.0;99.3;0.7;
37088;18.3;19.6;28.0;99.3;1.4;
37089;18.3;19.4;28.0;99.3;0.7;
37090;18.3;19.2;28.0;99.3;1.4;
37091;18.4;19.4;28.0;99.3;0.7;
37092;18.4;19.4;28.0;99.3;1.3;
37093;18.4;19.4;28.0;99.3;0.7;
37094;18.3;19.4;28.0;99.3;1.4;
37095;18.4;19.4;28.0;99.3;0.7;
37096;18.3;19.3;28.0;99.3;1.4;
37097;18.3;19.6;28.0;99.3;0.7;
37098;18.4;19.4;28.0;99.3;1.4;
37099;18.3;19.2;28.0;99.3;0.7;
37100;18.3;19.2;28.0;99.3;1.4;
37101;18.3;19.5;28.0;99.3;0.7;
37102;18.4;19.4;28.0;99.3;1.4;
37103;18.4;19.1;28.0;99.3;0.7;
37104;18.3;19.3;28.0;99.3;1.4;
37105;18.4;19.2;28.0;99.3;0.7;
37106;18.4;18.9;28.0;99.3;1.4;
37107;18.4;19.0;28.0;99.3;0.7;
37108;18.4;19.3;28.0;99.3;1.4;
37109;18.3;19.4;28.0;99.3;0.7;
37110;18.4;19.5;28.0;99.3;1.4;
37111;18.4;19.2;28.1;99.3;0.7;
37112;18.4;19.4;28.1;99.3;1.3;
37113;18.3;19.3;28.1;99.2;0.7;
37114;18.4;19.4;28.1;99.3;1.4;
37115;18.4;18.9;28.1;99.3;0.7;
37116;18.4;19.7;28.1;99.2;1.4;
37117;18.4;19.5;28.1;99.2;0.7;
37118;18.3;19.3;28.1;99.2;1.4;
37119;18.4;19.5;28.1;99.2;0.7;
37120;18.4;19.3;28.1;99.2;1.4;
37121;18.4;19.6;28.1;99.2;0.7;
37122;18.4;19.4;28.1;99.2;1.4;
37123;18.4;19.4;28.1;99.2;0.7;
37124;18.4;19.3;28.1;99.2;1.4;
37125;18.4;19.5;28.1;99.3;0.7;
37126;18.4;19.5;28.1;99.2;1.3;
37127;18.4;19.5;28.1;99.2;0.7;
37128;18.4;19.1;28.1;99.2;1.4;
37129;18.4;19.7;28.1;99.3;0.7;
37130;18.4;19.1;28.1;99.2;1.3;
37131;18.4;19.3;28.1;99.3;0.7;
37132;18.4;19.3;28.1;99.3;1.3;
37133;18.4;19.2;28.1;99.3;0.7;
37134;18.4;19.4;28.1;99.2;1.4;
37135;18.4;19.5;28.1;99.3;0.7;
37136;18.4;19.3;28.1;99.2;1.2;
37137;18.4;19.2;28.1;99.3;0.7;
37138;18.4;19.3;28.1;99.2;1.4;
37139;18.3;19.6;28.1;99.2;0.7;
37140;18.3;19.2;28.1;99.3;1.4;
37141;18.3;19.4;28.1;99.2;0.7;
37142;18.3;19.5;28.0;99.3;1.4;
37143;18.3;19.4;28.0;99.3;0.7;
37144;18.3;19.4;28.0;99.3;1.2;
37145;18.3;19.4;28.0;99.3;0.7;
37146;18.3;19.6;28.0;99.3;1.4;
37147;18.3;19.4;28.0;99.2;0.7;
37148;18.3;19.5;28.0;99.2;1.1;
37149;18.3;19.3;28.0;99.3;0.7;
37150;18.3;19.7;28.0;99.2;1.3;
37151;18.3;19.4;28.0;99.2;0.8;
37152;18.3;19.4;28.0;99.2;1.1;
37153;18.3;19.5;28.0;99.3;0.8;
37154;18.3;19.2;28.0;99.3;1.4;
37155;18.3;19.1;28.0;99.3;0.7;
37156;18.3;19.4;28.0;99.2;1.4;
37157;18.3;19.2;28.0;99.2;0.7;
37158;18.3;19.4;28.0;99.2;1.4;
37159;18.3;19.6;28.0;99.2;0.7;
37160;18.3;19.2;28.0;99.2;1.3;
37161;18.3;19.5;28.0;99.2;0.7;
37162;18.3;19.6;28.0;99.2;1.4;
37163;18.3;18.8;28.0;99.2;0.8;
37164;18.3;19.4;28.0;99.3;1.1;
37165;18.3;19.2;28.0;99.3;0.7;
37166;18.3;19.5;28.0;99.2;1.4;
37167;18.3;19.3;28.1;99.3;0.7;
37168;18.3;19.1;28.1;99.3;1.4;
37169;18.3;19.2;28.1;99.3;0.7;
37170;18.3;19.6;28.1;99.3;1.3;
37171;18.3;19.6;28.1;99.3;0.7;
37172;18.3;19.3;28.1;99.3;1.4;
37173;18.3;19.6;28.1;99.3;0.7;
37174;18.3;19.4;28.1;99.3;1.4;
37175;18.3;19.8;28.1;99.3;0.7;
37176;18.3;19.1;28.1;99.3;1.4;
37177;18.3;19.5;28.1;99.3;0.7;
37178;18.3;19.3;28.1;99.3;1.4;
37179;18.3;19.4;28.1;99.3;0.8;
37180;18.3;19.7;28.1;99.2;1.1;
37181;18.3;19.3;28.1;99.3;0.7;
37182;18.3;19.4;28.1;99.2;1.2;
37183;18.3;19.4;28.1;99.2;0.7;
37184;18.3;19.6;28.1;99.2;1.4;
37185;18.3;19.6;28.1;99.2;0.7;
37186;18.3;19.2;28.1;99.3;1.2;
37187;18.3;19.3;28.1;99.3;0.7;
37188;18.3;19.5;28.1;99.2;1.3;
37189;18.3;19.2;28.1;99.3;0.8;
37190;18.3;19.5;28.1;99.3;1.4;
37191;18.3;19.0;28.1;99.3;0.7;
37192;18.3;19.4;28.1;99.3;1.4;
37193;18.3;19.5;28.1;99.3;0.7;
37194;18.3;19.3;28.1;99.3;1.4;
37195;18.3;19.2;28.1;99.3;0.7;
37196;18.3;19.2;28.1;99.3;1.4;
37197;18.3;19.6;28.1;99.3;0.7;
37198;18.3;19.5;28.1;99.3;1.4;
37199;18.3;19.5;28.1;99.3;0.7;
37200;18.3;19.3;28.1;99.3;1.3;
37201;18.3;19.4;28.1;99.3;0.9;
37202;18.3;18.9;28.1;99.3;1.4;
37203;18.3;19.4;28.1;99.3;0.7;
37204;18.3;19.7;28.1;99.3;1.4;
37205;18.3;19.3;28.1;99.3;0.8;
37206;18.3;19.0;28.1;99.3;1.4;
37207;18.3;19.6;28.1;99.3;0.7;
37208;18.3;19.2;28.1;99.3;1.4;
37209;18.3;19.5;28.1;99.3;0.7;
37210;18.3;19.4;28.1;99.2;1.4;
37211;18.3;19.3;28.1;99.3;0.7;
37212;18.3;19.3;28.1;99.2;1.4;
37213;18.3;19.4;28.1;99.2;0.7;
37214;18.3;19.4;28.1;99.2;1.4;
37215;18.3;19.3;28.1;99.2;0.8;
37216;18.3;19.2;28.1;99.2;1.3;
37217;18.3;19.4;28.1;99.2;0.7;
37218;18.3;19.5;28.1;99.2;1.4;
37219;18.3;19.6;28.1;99.2;0.7;
37220;18.3;19.5;28.1;99.2;1.2;
37221;18.3;19.3;28.1;99.2;0.7;
37222;18.3;19.3;28.1;99.2;1.3;
37223;18.3;19.2;28.1;99.2;0.7;
37224;18.3;19.3;28.1;99.2;1.4;
37225;18.3;19.6;28.1;99.2;0.7;
37226;18.3;19.3;28.1;99.2;1.4;
37227;18.3;19.4;28.1;99.2;0.7;
37228;18.3;19.3;28.1;99.3;1.2;
37229;18.3;19.6;28.1;99.2;0.7;
37230;18.3;19.0;28.1;99.2;1.4;
37231;18.3;19.2;28.1;99.2;0.7;
37232;18.3;19.2;28.1;99.2;1.4;
37233;18.3;19.4;28.1;99.3;0.7;
37234;18.3;19.5;28.1;99.2;1.1;
37235;18.3;19.1;28.1;99.2;0.7;
37236;18.3;19.2;28.0;99.2;1.4;
37237;18.3;19.4;28.0;99.2;0.7;
37238;18.3;19.3;28.0;99.3;1.3;
37239;18.3;19.2;28.0;99.2;0.8;
37240;18.3;19.3;28.0;99.2;1.4;
37241;18.3;19.7;28.0;99.2;0.7;
37242;18.3;19.4;28.0;99.2;1.4;
37243;18.3;19.2;28.0;99.2;0.7;
37244;18.3;19.5;28.0;99.2;1.3;
37245;18.3;19.5;28.0;99.2;0.7;
37246;18.3;19.1;28.0;99.2;1.4;
37247;18.3;19.5;28.1;99.2;0.7;
37248;18.3;19.6;28.0;99.2;1.3;
37249;18.3;18.9;28.0;99.2;0.7;
37250;18.3;19.3;28.0;99.2;1.4;
37251;18.3;19.5;28.0;99.2;0.9;
37252;18.3;19.5;28.0;99.2;1.4;
37253;18.3;19.3;28.0;99.2;0.7;
37254;18.3;19.3;28.0;99.2;1.4;
37255;18.3;19.6;28.0;99.2;0.7;
37256;18.3;19.3;28.0;99.2;1.1;
37257;18.3;19.2;28.0;99.2;0.7;
37258;18.3;19.6;28.0;99.3;1.4;
37259;18.3;19.3;28.0;99.2;0.7;
37260;18.3;19.5;28.0;99.2;1.4;
37261;18.3;19.4;28.0;99.3;0.7;
37262;18.3;19.3;28.0;99.2;1.4;
37263;18.3;19.4;28.0;99.3;0.7;
37264;18.3;19.5;28.0;99.3;1.4;
37265;18.3;19.4;28.0;99.3;0.7;
37266;18.3;19.7;28.1;99.3;1.4;
37267;18.3;19.3;28.1;99.3;0.7;
37268;18.3;19.5;28.1;99.3;1.1;
37269;18.3;19.6;28.1;99.3;0.6;
37270;18.3;19.7;28.1;99.3;1.4;
37271;18.3;19.5;28.1;99.3;0.7;
37272;18.3;19.5;28.0;99.3;1.2;
37273;18.3;19.3;28.0;99.3;0.7;
37274;18.3;19.5;28.0;99.3;1.4;
37275;18.3;19.5;28.0;99.3;0.7;
37276;18.3;19.3;28.0;99.3;1.4;
37277;18.3;19.7;28.0;99.2;0.7;
37278;18.3;19.4;28.1;99.2;1.4;
37279;18.3;19.5;28.1;99.2;0.7;
37280;18.3;19.4;28.1;99.2;1.4;
37281;18.3;19.4;28.1;99.2;0.7;
37282;18.3;19.1;28.1;99.2;1.4;
37283;18.3;19.5;28.1;99.2;0.7;
37284;18.3;19.3;28.1;99.2;1.3;
37285;18.3;19.2;28.0;99.3;0.7;
37286;18.3;19.4;28.0;99.2;1.4;
37287;18.3;19.7;28.0;99.2;0.7;
37288;18.3;19.6;28.0;99.3;1.2;
37289;18.3;19.2;28.0;99.3;0.6;
37290;18.3;19.5;28.0;99.3;1.3;
37291;18.3;19.5;28.0;99.3;0.7;
37292;18.3;19.3;28.0;99.2;1.4;
37293;18.3;19.6;28.0;99.3;1.1;
37294;18.3;19.0;28.0;99.3;1.2;
37295;18.3;19.7;28.0;99.3;0.7;
37296;18.3;19.3;28.0;99.3;1.4;
37297;18.3;19.3;28.0;99.3;0.7;
37298;18.3;19.7;28.0;99.3;1.3;
37299;18.3;19.3;28.0;99.3;0.7;
37300;18.3;19.5;28.0;99.3;1.4;
37301;18.3;19.3;28.0;99.3;0.8;
37302;18.3;19.3;28.0;99.3;1.4;
37303;18.3;19.7;28.0;99.3;0.7;
37304;18.3;19.2;28.0;99.3;1.4;
37305;18.3;19.5;28.0;99.3;0.7;
37306;18.3;19.6;28.0;99.3;1.4;
37307;18.3;19.3;28.0;99.2;0.7;
37308;18.3;19.5;28.0;99.3;1.4;
37309;18.3;19.3;28.0;99.2;0.7;
37310;18.3;19.4;28.0;99.2;1.4;
37311;18.3;19.5;28.0;99.2;0.7;
37312;18.3;19.1;28.0;99.2;1.2;
37313;18.3;19.3;28.0;99.2;0.7;
37314;18.3;19.4;28.0;99.2;1.4;
37315;18.3;19.5;28.0;99.2;0.6;
37316;18.3;19.1;28.0;99.2;1.4;
37317;18.3;19.3;28.0;99.2;0.7;
37318;18.3;19.6;28.0;99.2;1.4;
37319;18.3;19.3;28.0;99.3;0.7;
37320;18.3;19.3;28.0;99.2;1.4;
37321;18.3;19.4;28.0;99.2;0.7;
37322;18.3;19.3;28.0;99.2;1.1;
37323;18.3;19.4;28.0;99.3;0.7;
37324;18.3;19.4;28.0;99.2;1.4;
37325;18.3;19.0;28.0;99.2;0.7;
37326;18.3;19.5;28.0;99.2;1.4;
37327;18.3;19.6;28.0;99.2;0.8;
37328;18.3;19.3;28.0;99.3;1.4;
37329;18.3;19.3;28.0;99.2;0.7;
37330;18.3;19.6;28.0;99.3;1.2;
37331;18.3;19.6;28.0;99.3;0.7;
37332;18.3;19.5;28.0;99.3;1.3;
37333;18.3;19.6;28.0;99.3;0.7;
37334;18.3;19.5;28.0;99.3;1.4;
37335;18.3;19.2;28.0;99.3;0.7;
37336;18.3;19.2;28.0;99.3;1.4;
37337;18.3;19.2;28.1;99.3;0.7;
37338;18.3;19.1;28.1;99.3;1.4;
37339;18.4;19.3;28.1;99.3;0.7;
37340;18.3;19.2;28.1;99.3;1.3;
37341;18.3;19.6;28.1;99.3;0.7;
37342;18.3;19.6;28.1;99.3;1.4;
37343;18.3;19.4;28.1;99.3;0.8;
37344;18.3;19.1;28.1;99.3;1.4;
37345;18.3;19.5;28.1;99.3;0.7;
37346;18.4;19.3;28.1;99.3;1.4;
37347;18.3;19.4;28.1;99.3;0.7;
37348;18.3;19.4;28.1;99.3;1.2;
37349;18.3;19.4;28.1;99.3;0.7;
37350;18.3;19.3;28.1;99.3;1.3;
37351;18.3;19.8;28.1;99.2;0.7;
37352;18.4;19.3;28.1;99.3;1.3;
37353;18.4;19.4;28.1;99.3;0.7;
37354;18.3;19.2;28.1;99.3;1.4;
37355;18.4;19.3;28.1;99.3;0.7;
37356;18.3;19.4;28.1;99.3;1.3;
37357;18.3;19.6;28.1;99.3;0.7;
37358;18.3;19.2;28.1;99.2;1.3;
37359;18.3;19.3;28.1;99.3;0.7;
37360;18.3;19.3;28.1;99.3;1.3;
37361;18.3;19.6;28.1;99.3;0.7;
37362;18.4;19.2;28.1;99.3;1.4;
37363;18.3;19.1;28.1;99.3;0.7;
37364;18.3;19.4;28.1;99.3;1.4;
37365;18.3;19.2;28.1;99.3;0.7;
37366;18.3;19.5;28.1;99.3;1.3;
37367;18.3;19.3;28.1;99.2;0.7;
37368;18.3;19.3;28.1;99.3;1.4;
37369;18.4;19.3;28.1;99.3;0.7;
37370;18.4;19.5;28.1;99.2;1.4;
37371;18.3;19.0;28.1;99.3;0.7;
37372;18.3;19.4;28.1;99.2;1.1;
37373;18.3;19.2;28.1;99.2;0.7;
37374;18.3;19.2;28.1;99.2;1.4;
37375;18.3;19.3;28.1;99.2;0.7;
37376;18.3;19.5;28.1;99.2;1.1;
37377;18.3;19.3;28.0;99.2;0.9;
37378;18.3;19.5;28.0;99.2;1.4;
37379;18.3;19.5;28.0;99.2;0.7;
37380;18.3;19.5;28.0;99.2;1.4;
37381;18.3;19.1;28.0;99.2;0.7;
37382;18.3;19.4;28.0;99.2;1.4;
37383;18.3;19.4;28.0;99.3;0.7;
37384;18.3;19.4;28.0;99.2;1.4;
37385;18.3;19.2;28.0;99.2;0.7;
37386;18.3;19.1;28.0;99.2;1.4;
37387;18.3;19.4;28.0;99.2;0.7;
37388;18.3;19.3;28.0;99.3;1.4;
37389;18.3;19.2;28.0;99.3;0.7;
37390;18.3;19.2;28.0;99.3;1.4;
37391;18.3;19.2;28.0;99.3;0.7;
37392;18.3;19.0;28.1;99.3;1.4;
37393;18.3;19.4;28.1;99.3;0.7;
37394;18.3;19.4;28.1;99.3;1.4;
37395;18.3;19.4;28.1;99.3;0.7;
37396;18.3;19.3;28.1;99.3;1.4;
37397;18.3;19.4;28.1;99.3;0.6;
37398;18.3;19.4;28.1;99.3;1.4;
37399;18.3;19.5;28.1;99.3;0.7;
37400;18.3;19.5;28.1;99.2;1.1;
37401;18.3;19.3;28.1;99.2;0.7;
37402;18.3;19.5;28.1;99.2;1.3;
37403;18.3;19.4;28.1;99.2;0.7;
37404;18.3;19.2;28.1;99.2;1.4;
37405;18.3;19.5;28.1;99.2;0.7;
37406;18.3;19.3;28.1;99.2;1.3;
37407;18.3;19.5;28.1;99.2;0.7;
37408;18.3;19.1;28.1;99.2;1.4;
37409;18.3;19.5;28.1;99.2;0.7;
37410;18.3;19.6;28.1;99.2;1.1;
37411;18.3;19.2;28.1;99.3;0.7;
37412;18.3;19.4;28.1;99.3;1.3;
37413;18.3;19.3;28.1;99.2;0.7;
37414;18.3;19.5;28.1;99.3;1.1;
37415;18.3;19.3;28.1;99.2;0.7;
37416;18.3;19.3;28.1;99.3;1.2;
37417;18.3;19.4;28.1;99.3;0.7;
37418;18.3;19.5;28.1;99.3;1.3;
37419;18.3;19.4;28.1;99.3;0.7;
37420;18.3;19.3;28.1;99.3;1.4;
37421;18.3;19.1;28.1;99.3;0.7;
37422;18.3;19.1;28.1;99.3;1.2;
37423;18.3;19.3;28.1;99.3;0.7;
37424;18.3;19.4;28.1;99.3;1.4;
37425;18.3;19.5;28.1;99.3;0.7;
37426;18.3;19.2;28.1;99.3;1.2;
37427;18.3;19.4;28.1;99.2;0.7;
37428;18.3;19.4;28.1;99.3;1.4;
37429;18.3;19.6;28.1;99.3;0.7;
37430;18.3;19.5;28.1;99.3;1.4;
37431;18.3;19.6;28.1;99.3;1.0;
37432;18.3;19.5;28.1;99.3;1.4;
37433;18.3;19.4;28.1;99.3;0.7;
37434;18.3;19.0;28.1;99.3;1.3;
37435;18.3;19.2;28.1;99.3;0.7;
37436;18.3;19.6;28.1;99.3;1.4;
